ticker,year,marketcap,eps,earnings_rate,price,price_rate,pe_ratio,roe,sh_equity,sh_return,real_change
PHM,2018,7300,3.56,1.0354,25.7,0.2135,7.14,22.3,4818,8.65,49.3
PHM,2017,9774,1.45,0.8707,32.05,0.2516,21.86,10.2,4154,11.42,-19.79
PHM,2016,6079,1.76,0.8608,17.88,0.1673,10.09,12.7,4659,6.91,79.23
PHM,2015,6222,1.38,0.3606,17.43,0.0889,12.59,10.6,4759,5.72,2.59
PHM,2014,7957,1.27,0.2961,21.51,0.0921,16.77,10.1,4805,4.4,-18.96
PHM,2013,7803,6.79,0.444,20.37,0.1126,2.98,76.3,4649,0.1,5.56
PHM,2012,7016,0.54,-0.7926,18.37,0.1395,34.03,10.0,2190,-1.23,10.93
PHM,2011,2415,-0.55,-0.5308,6.36,0.0368,-11.48,-10.5,1939,-0.34,189.0
PHM,2010,2874,-2.9,-0.3848,7.58,0.0439,-2.62,-40.2,2135,-26.12,-16.19
PHM,2009,3804,-3.94,-0.3102,12.68,0.1208,-3.22,-43.1,3194,-18.41,-40.2
PHM,2008,2814,-5.81,-0.2819,11.08,0.1992,-1.91,-44.9,2836,0.98,14.45
PHM,2007,2699,-8.94,-0.1607,10.71,0.1739,-1.2,-41.1,4320,3.99,3.44
PHM,2006,8432,2.73,0.4191,33.46,0.2902,12.27,10.7,6577,2.09,-67.99
LYV,2024,21478,1.51,38.908,93.79,0.2017,64.03,-287.6,221,-0.2,
LYV,2022,16102,0.66,38.9376,71.56,0.2001,54.4,-86.4,-367,-6.61,31.06
LYV,2021,26890,-3.09,39.018,123.92,0.3734,-41.31,99.0,-582,-2.32,-42.25
LYV,2020,15954,-8.12,39.1945,75.25,0.3124,-9.25,-1094.8,-471,-1.04,64.66
LYV,2019,15274,-0.02,-0.0306,72.73,0.277,-3128.69,-0.4,1146,-1.27,3.47
LYV,2018,10320,-0.09,0.3604,49.86,0.2715,-584.67,-1.5,1099,-1.23,45.89
LYV,2017,8803,-0.48,0.3682,42.94,0.3038,-90.16,-8.0,1181,-1.41,16.1
LYV,2016,5411,-0.23,1.8887,26.79,0.1683,-115.11,-3.9,1126,-0.55,60.31
LYV,2015,4972,-0.33,1.8628,24.74,0.1238,-75.69,-5.2,1237,-1.06,8.29
FE,2024,21455,1.92,-1.4048,37.44,0.0421,19.47,10.6,10437,4.04,
FE,2023,21036,1.92,-1.3011,36.71,0.0193,19.09,10.6,10437,3.95,1.99
FE,2022,23979,0.71,-1.5179,41.99,0.0537,59.06,4.0,10166,-1.06,-12.58
FE,2021,22642,2.35,-1.4965,41.54,0.0291,17.65,16.6,8675,3.25,1.08
FE,2020,16609,1.99,-1.532,30.64,-0.0216,15.39,15.2,7237,4.92,35.57
FE,2019,26259,1.7,-1.5315,49.08,0.0481,28.92,12.8,6975,-6.62,-37.57
FE,2018,19205,1.99,-1.5398,39.03,-0.0031,19.58,13.6,6814,-7.46,25.74
FE,2017,13622,-3.88,-1.4044,30.68,-0.0382,-7.9,-30.3,3925,0.47,27.23
FE,2016,13185,-14.49,-1.3215,30.95,-0.0733,-2.13,-59.4,6241,4.13,-0.87
FE,2015,13423,1.37,-0.0181,31.81,-0.0466,23.22,4.6,12421,3.79,-2.7
FE,2014,16407,0.71,-0.071,39.06,-0.0031,54.87,2.4,12420,3.22,-18.58
FE,2013,13793,0.94,-0.0468,33.0,0.0027,35.19,3.1,12692,6.7,18.39
FE,2012,17465,1.85,0.1273,41.78,0.0309,22.68,5.8,13084,0.81,-21.02
FE,2011,18527,2.22,0.1156,46.43,0.0577,20.93,6.8,13280,-25.28,-10.02
FE,2010,11285,2.44,0.0781,37.12,0.0279,15.21,8.5,8984,6.23,25.08
FE,2009,14160,2.87,0.1035,46.58,0.0574,16.24,10.2,8559,5.03,-20.3
FE,2008,14809,4.41,0.1484,48.71,0.1041,11.04,15.0,8283,5.47,-4.38
FE,2007,22052,4.27,0.1881,72.07,0.1048,16.85,15.1,8977,8.0,-32.4
FE,2006,19248,3.84,0.2215,59.41,0.1046,15.35,13.5,9035,3.91,21.31
PTC,2024,21303,2.0,-0.1291,179.02,0.2661,90.45,8.9,2807,-1.23,
PTC,2023,16836,2.07,-0.2033,142.68,0.2221,68.57,9.6,2677,-0.93,25.47
PTC,2022,12287,2.67,-0.1666,105.02,0.2143,39.24,14.7,2296,0.11,35.86
PTC,2021,14061,4.08,-0.6908,120.18,0.2625,29.48,27.6,2038,-1.81,-12.62
PTC,2020,9605,1.13,-1.1423,82.8,0.2592,73.49,9.9,1438,1.24,45.14
PTC,2019,7853,-0.23,-0.224,66.55,0.2085,-285.98,-2.2,1202,0.37,24.42
PTC,2018,12512,0.45,-0.0794,107.86,0.2946,240.68,5.9,874,-0.68,-38.3
PTC,2017,6506,0.05,-0.9612,56.09,0.1642,1042.86,0.7,885,-2.39,92.31
PTC,2016,5094,-0.48,-0.8868,44.3,0.1404,-93.52,-6.4,842,1.21,26.62
PTC,2015,3624,0.41,-0.4785,31.51,0.0952,76.2,5.6,860,3.31,40.56
PTC,2014,4329,1.36,-0.4253,36.69,0.1129,27.02,17.0,853,1.04,-14.1
PTC,2013,3389,1.2,-0.3155,28.48,0.1154,23.57,16.8,926,-2.14,28.82
PTC,2012,2592,-0.3,0.0964,21.78,0.1566,-73.22,-4.2,797,1.88,30.75
PTC,2011,1808,0.73,0.2591,15.32,0.1932,21.17,10.7,822,-0.87,42.16
PTC,2010,2254,0.21,0.8955,19.43,0.1443,92.5,3.3,747,-2.19,-21.15
PTC,2009,1606,0.27,0.8867,13.97,0.0425,50.94,4.3,761,0.43,39.14
PTC,2008,2123,0.7,0.8292,18.62,0.0494,26.63,12.4,702,-0.32,-25.01
PTC,2007,2001,1.27,0.9204,17.71,0.0813,13.93,28.1,594,-3.63,5.17
WRB,2024,21193,5.01,0.1288,82.14,0.1611,16.7,19.9,6916,3.17,
WRB,2022,19266,4.99,0.1631,72.7,0.1667,13.95,20.9,6748,1.01,12.99
WRB,2021,14553,3.69,0.1218,54.92,0.1474,14.23,15.6,6653,3.29,32.39
WRB,2020,11837,1.89,0.0528,44.33,0.1314,22.31,9.0,6311,3.67,23.87
WRB,2019,12692,2.39,0.0637,45.99,0.1639,18.61,11.4,6075,2.13,-3.59
WRB,2018,9026,2.25,0.1059,32.82,0.1319,14.09,11.8,5438,2.53,40.11
WRB,2017,8727,1.95,0.0984,31.85,0.1057,15.89,10.3,5411,1.85,3.05
WRB,2016,8072,2.18,0.0378,29.57,0.1015,13.41,12.3,5047,3.85,7.72
WRB,2015,6750,1.8,0.0268,24.37,0.0626,13.4,11.0,4600,3.76,21.34
WRB,2014,6505,2.25,0.0832,22.74,0.0644,10.03,14.2,4590,8.83,7.14
WRB,2013,5860,1.64,0.0771,19.28,0.1016,11.72,11.5,4336,1.46,17.99
WRB,2012,5126,1.65,0.1127,16.75,0.1239,10.04,12.0,4306,4.54,15.07
WRB,2011,4715,1.24,0.1817,15.31,0.149,12.05,10.1,3953,6.37,9.43
WRB,2010,3971,1.33,-0.1281,12.18,0.1323,8.9,12.0,3703,10.77,25.67
WRB,2009,3961,0.86,-0.5693,10.94,0.135,12.82,9.1,3596,1.31,11.32
WRB,2008,4999,0.75,-0.8001,13.77,0.2983,17.78,8.7,3046,12.64,-20.55
WRB,2007,5458,1.8,-0.93,13.25,0.251,7.12,21.6,3592,5.15,3.95
WRB,2006,6613,1.62,-0.9954,15.34,0.2413,9.45,23.4,3335,0.25,-13.66
ETR,2024,21179,6.97,0.1313,100.37,0.0307,14.41,11.1,13691,0.78,
ETR,2022,22892,5.4,0.1298,112.22,0.0851,20.75,8.5,12967,1.78,-10.55
ETR,2021,22641,5.57,0.1136,112.64,0.0844,20.24,9.6,11637,3.02,-0.38
ETR,2020,19991,6.94,0.094,99.95,0.057,14.4,12.7,10926,1.62,12.69
ETR,2019,23852,6.36,0.0894,122.32,0.0835,19.22,12.1,10224,-4.33,-18.28
ETR,2018,15591,4.68,0.0398,86.14,0.0212,18.37,9.6,8844,2.63,42.0
ETR,2017,14671,2.29,-0.0773,81.51,0.0118,35.64,5.1,7993,3.38,5.68
ETR,2016,13161,-3.26,0.1206,73.53,-0.0337,-22.55,-7.2,8082,4.86,10.85
ETR,2015,12195,-0.99,-0.1354,68.13,-0.0116,-69.07,-1.9,9257,5.52,7.92
ETR,2014,15788,5.24,0.0256,87.71,0.0532,16.78,9.4,10008,2.83,-22.33
ETR,2013,11282,3.99,-0.0115,63.38,0.0127,15.85,7.4,9632,4.73,38.38
ETR,2012,11330,4.77,0.0041,64.01,0.0311,13.38,9.2,9197,5.55,-0.98
ETR,2011,12865,7.59,0.1061,72.68,0.0742,9.56,15.0,8961,9.53,-11.93
ETR,2010,12814,6.72,0.0781,68.89,0.0859,10.25,14.7,8496,8.7,5.5
ETR,2009,15462,6.39,0.0841,80.11,0.0966,12.56,14.3,8613,6.27,-14.01
ETR,2008,15739,6.39,0.1087,82.4,0.1679,12.9,15.3,7967,4.47,-2.78
ETR,2007,23232,5.77,0.0722,117.93,0.1805,20.47,14.4,7863,6.3,-30.12
ETR,2006,19097,5.46,0.2925,92.26,0.1524,16.86,13.8,8198,3.69,27.83
KOF,2024,21166,4.8,-0.5668,1.26,0.0393,17.04,0.8,125385,3.17,
KOF,2022,14260,4.8,-0.5764,0.85,-0.0467,284.63,0.8,125385,4.0,48.43
KOF,2021,11510,74.4,-0.4871,0.68,-0.0935,15.02,13.2,121550,4.6,23.89
KOF,2020,9685,48.8,-0.5175,0.58,-0.0517,18.7,8.6,116874,5.2,18.84
KOF,2019,12735,57.6,-0.4888,0.76,-0.0078,19.89,9.8,122934,2.7,-23.95
KOF,2018,12781,66.4,-0.4534,0.76,0.0208,17.07,11.9,124944,1.55,-0.36
KOF,2017,14432,-61.6,-0.1512,0.87,0.0916,-23.42,-9.9,122569,2.5,-12.62
KOF,2016,13171,6.1,0.0682,0.79,0.0679,25.94,9.3,122137,2.9,9.57
KOF,2015,14678,49.4,0.1012,0.89,0.1123,24.72,9.7,104749,2.8,-10.27
KOF,2014,17935,50.9,0.1113,1.08,0.1777,25.09,9.6,105717,0.41,-18.16
FNV,2024,20956,3.55,0.6783,109.15,0.1138,30.81,10.3,6771,1.06,
FNV,2022,26158,3.66,1.5836,136.24,0.1593,37.34,11.2,6418,0.69,-19.89
FNV,2021,26440,3.84,1.4902,138.43,0.1292,36.04,12.6,6025,0.38,-1.58
FNV,2020,23735,1.71,-0.4362,124.92,0.1721,72.76,6.3,5444,-0.64,10.81
BAX,2024,20933,5.25,-0.0283,41.37,0.0398,7.85,38.0,8402,2.42,
BAX,2023,19613,5.25,-0.0963,38.76,-0.0207,7.38,38.0,8402,2.6,6.73
BAX,2022,25695,-4.83,0.1629,50.98,0.0119,-10.56,-33.2,5833,3.09,-23.97
BAX,2021,42980,2.56,0.4695,85.62,0.062,33.47,14.8,9077,3.04,-40.45
BAX,2020,40988,2.17,0.4563,80.53,0.0945,37.19,13.3,8689,1.59,6.32
BAX,2019,42693,1.97,0.508,83.88,0.0968,42.65,12.9,7882,5.95,-3.99
BAX,2018,35026,2.9,0.5076,65.59,0.05,22.66,17.7,7844,2.72,27.88
BAX,2017,35218,1.11,0.3439,64.86,0.0594,58.5,6.6,9124,0.17,1.13
BAX,2016,24117,9.09,0.4615,44.17,-0.0004,4.86,57.6,8290,0.74,46.84
BAX,2015,20869,1.78,0.0274,38.29,0.0076,21.56,12.1,8846,2.93,15.35
BAX,2014,39722,4.61,0.1467,73.29,0.0869,15.91,29.5,8120,3.16,-47.75
BAX,2013,37745,3.7,0.2825,69.51,0.0907,18.76,26.4,8463,4.06,5.43
BAX,2012,36622,4.22,0.2362,66.46,0.0984,15.74,34.0,6938,5.37,4.58
BAX,2011,27900,3.91,0.2448,49.03,0.0725,12.55,32.6,6585,6.14,35.55
BAX,2010,29498,2.41,0.2133,50.0,0.0209,20.77,22.3,6567,5.56,-1.93
BAX,2009,35376,3.63,0.232,58.28,0.0599,16.04,32.8,7191,5.41,-14.21
BAX,2008,33235,3.22,0.2135,53.18,0.0944,16.5,29.3,6229,4.3,9.6
BAX,2007,36808,2.65,0.3636,57.16,0.0994,21.56,25.8,6916,1.5,-6.96
BIP,2024,20734,0.31,2.715,45.27,0.1368,225.21,2.2,8250,4.99,
BIP,2022,14190,0.14,1.9285,30.98,0.0931,140.5,1.3,7971,1.27,46.12
BIP,2021,17965,1.16,1.799,40.55,0.132,32.31,8.0,8325,2.75,-23.6
BIP,2020,14500,0.23,1.4151,32.95,0.1364,102.84,2.5,6032,6.87,23.06
BIP,2019,13865,0.04,1.1629,33.33,0.1728,266.63,0.9,6025,3.72,-1.12
IFF,2024,20726,0.07,-1.0221,81.28,0.0099,1157.64,0.1,16978,3.61,
IFF,2022,26730,-7.32,-0.8908,104.82,0.0554,-14.29,-9.9,17655,-1.84,-22.46
IFF,2021,38348,1.11,0.0337,157.81,0.1251,142.03,1.3,21082,-111.06,-33.58
IFF,2020,11639,3.25,0.0569,103.92,0.0968,32.06,6.0,6310,1.92,51.86
IFF,2019,13776,4.05,0.081,123.0,0.1077,30.21,7.4,6217,-25.93,-15.51
IFF,2018,14316,3.81,0.0805,162.68,0.1736,42.44,9.9,6033,-8.93,-24.39
IFF,2017,12053,3.73,0.0484,152.57,0.2098,40.77,17.5,1684,2.46,6.63
IFF,2016,9359,5.07,0.0705,116.99,0.1332,23.11,24.5,1626,3.12,30.42
IFF,2015,9601,5.19,0.0844,120.01,0.134,22.9,26.3,1590,2.35,-2.52
IFF,2014,8207,5.09,0.1024,101.32,0.165,19.8,26.4,1519,2.36,18.45
IFF,2013,7009,4.32,0.0815,85.48,0.1199,19.82,25.4,1463,1.76,18.54
IFF,2012,5427,3.11,0.0531,66.18,0.1135,21.36,20.7,1249,1.17,29.15
IFF,2011,4241,3.3,0.0563,52.36,0.0829,15.89,23.3,1104,1.02,26.4
IFF,2010,4444,3.29,0.1124,55.55,0.1101,16.86,29.2,999,0.75,-5.75
IFF,2009,3252,2.48,0.0674,41.16,0.1228,16.63,27.2,769,1.89,34.95
IFF,2008,2337,2.89,0.0571,29.58,0.028,10.18,36.4,573,6.07,39.15
IFF,2007,3897,2.84,0.0422,48.11,0.0543,15.77,31.9,617,11.52,-38.51
IFF,2006,4409,2.5,0.0247,48.99,0.0404,19.47,24.5,905,5.04,-1.79
ES,2024,20565,-1.27,-0.0865,58.76,0.0271,-48.75,-2.9,14174,4.11,
ES,2023,21560,-1.27,-0.0785,61.6,0.027,-48.75,-2.9,14174,3.65,-4.62
ES,2022,29202,4.05,0.0723,84.16,0.0862,20.79,9.3,15473,2.24,-26.8
ES,2021,31279,3.55,0.1105,90.93,0.0898,25.63,8.5,14600,1.19,-7.45
ES,2020,29658,3.56,0.146,87.49,0.1107,24.61,8.8,14064,-2.63,3.93
ES,2019,27542,2.83,0.1117,85.8,0.1236,30.3,7.5,12630,0.94,1.97
ES,2018,20610,3.25,0.1446,65.02,0.1119,19.95,9.1,11487,3.11,31.97
ES,2017,20021,3.11,0.169,63.16,0.1185,20.26,9.0,11086,3.13,2.94
ES,2016,17502,2.97,0.1701,55.04,0.0762,18.57,8.9,10712,3.19,14.75
ES,2015,16199,2.77,0.1091,51.1,0.0801,18.44,8.6,10352,2.98,7.7
ES,2014,16955,2.59,-0.2163,53.66,0.1356,20.69,8.3,9977,2.52,-4.76
ES,2013,13357,2.49,-0.5737,42.4,0.109,16.99,8.3,9612,-10.25,26.54
ES,2012,12269,1.9,-0.6285,44.29,0.1065,23.33,6.7,9237,-52.95,-4.27
ES,2011,6386,2.22,-0.6915,36.08,0.1188,16.18,10.0,4013,2.48,22.76
ES,2010,5621,2.2,-0.7351,31.76,0.0907,14.49,10.5,3811,0.79,13.61
ES,2009,4525,1.91,-1.8121,26.16,0.0333,13.71,9.4,3578,-7.02,21.41
ES,2008,3746,1.68,-2.0455,24.01,0.0443,14.36,8.8,3020,2.95,8.93
ES,2007,4853,1.59,-2.189,31.31,0.0963,19.69,8.6,2914,1.75,-23.31
ES,2006,4337,3.06,-2.1218,28.16,0.1222,9.22,18.8,2798,-14.5,11.18
ENTG,2024,20543,1.21,0.2104,136.95,0.3884,114.01,5.4,3409,-5.16,
ENTG,2023,17992,1.21,1.2302,119.95,0.3732,99.59,5.4,3409,-5.15,14.18
ENTG,2022,9775,1.47,1.1458,68.84,0.3071,46.79,8.3,3218,-4.21,74.24
ENTG,2021,18780,3.02,1.2094,139.11,0.3915,45.9,26.1,1714,-0.03,-50.52
ENTG,2020,12973,2.19,1.117,96.1,0.3478,43.98,23.2,1379,0.52,44.76
ENTG,2019,6756,1.89,1.1516,50.04,0.2645,26.51,23.2,1166,4.84,92.02
ENTG,2018,3942,1.71,0.8716,27.96,0.207,16.38,23.1,1012,1.63,79.0
ENTG,2017,4306,0.6,0.5695,30.32,0.4038,50.61,8.6,993,-0.83,-7.8
ENTG,2016,2530,0.69,-0.8227,17.94,0.2462,26.04,11.2,899,-0.66,69.0
ENTG,2015,1865,0.57,-0.8795,13.32,0.1809,23.23,10.3,802,-0.76,34.69
ENTG,2014,1843,0.06,-1.2593,13.26,0.187,233.65,1.0,748,-0.32,0.47
ENTG,2013,1606,0.54,-1.2289,11.55,0.1943,21.56,10.2,756,-0.87,14.76
ENTG,2012,1262,0.5,0.8009,9.21,0.1171,18.34,10.4,694,-1.61,25.43
ENTG,2011,1179,0.92,0.7903,8.73,0.1811,9.52,22.5,608,-2.29,5.48
TDY,2024,20396,16.81,0.1797,433.96,0.2026,25.71,9.3,8722,-0.42,
TDY,2022,18744,16.85,0.1993,398.81,0.2042,23.77,10.0,8169,-7.67,8.81
TDY,2021,20383,10.31,0.1278,474.02,0.2748,45.77,6.9,7622,-16.89,-15.87
TDY,2020,14457,10.95,0.0761,390.73,0.2687,35.97,13.5,3229,-1.07,21.32
TDY,2019,12685,11.08,0.2004,352.36,0.2828,31.53,15.9,2715,-1.35,10.89
TDY,2018,7316,9.32,0.1847,203.22,0.2185,21.92,15.5,2230,-1.93,73.39
TDY,2017,6419,6.45,0.1346,183.4,0.2005,28.25,12.7,1947,-2.25,10.81
TDY,2016,4298,5.52,0.1279,122.8,0.1186,22.51,12.7,1554,1.39,49.35
TDY,2015,3144,5.55,0.1558,89.83,0.1167,16.06,14.4,1344,5.01,36.7
TDY,2014,3824,5.87,0.1949,103.35,0.1736,17.57,14.5,1427,0.26,-13.08
TDY,2013,3469,4.96,0.2352,93.76,0.1609,18.75,14.3,1472,-1.6,10.23
TDY,2012,2349,4.47,0.2659,63.49,0.1614,14.32,14.9,1148,-0.27,47.68
TDY,2011,2027,6.97,0.3244,54.78,0.1777,7.95,26.5,979,-1.08,15.89
TDY,2010,1596,3.33,0.5167,44.33,0.1418,13.25,16.3,786,-0.47,23.57
ELPC,2024,20278,1.94,0.1235,7.41,0.5602,18.95,5.2,20817,7.5,
ELPC,2022,3935,1.94,0.1373,1.44,0.099,18.72,5.2,20817,7.5,415.32
LUV,2024,20245,0.78,-0.4483,33.97,-0.0058,44.64,4.4,10515,1.72,
LUV,2023,17216,0.78,-0.3461,28.89,-0.0233,37.02,4.4,10515,2.7,17.59
LUV,2022,19992,0.91,-0.2745,33.66,0.131,37.09,5.0,10687,-0.31,-14.17
LUV,2021,25358,1.65,-0.1368,42.83,0.248,25.96,9.9,10414,-0.28,-21.43
LUV,2020,27513,-5.44,0.1613,46.63,0.279,-8.95,-31.9,8876,-11.76,-8.14
LUV,2019,28408,4.28,0.3529,54.01,0.2562,12.35,23.3,9832,9.45,-13.66
LUV,2018,26136,4.3,0.7644,45.61,0.2509,10.6,24.9,9853,6.11,18.41
LUV,2017,38837,5.58,0.7446,64.62,0.3198,11.57,38.2,9641,5.44,-29.41
LUV,2016,30681,3.48,0.6045,48.93,0.2516,14.04,27.5,8441,4.39,32.06
LUV,2015,28004,3.3,0.6368,43.08,0.2139,12.84,30.7,7358,4.88,13.58
LUV,2014,28724,1.65,0.5381,42.3,0.2043,25.29,15.7,6775,3.08,1.84
LUV,2013,13126,1.06,0.6208,18.83,0.0669,17.41,10.7,7336,6.29,124.63
LUV,2012,7557,0.56,0.4758,10.24,-0.0254,17.95,6.0,6992,5.51,83.91
LUV,2011,6664,0.23,0.4168,8.55,-0.0294,37.44,2.6,6877,-4.01,19.7
LUV,2010,9697,0.62,0.4261,12.98,-0.0191,21.13,7.9,6237,-0.59,-34.1
LUV,2009,8480,0.13,0.0051,11.43,-0.0534,85.66,1.9,5454,-0.1,13.59
LUV,2008,6376,0.24,0.0846,8.62,0.0303,35.82,2.5,4953,-0.57,32.64
LUV,2007,8955,0.85,0.1755,12.2,0.0702,13.88,9.9,6941,7.4,-29.38
LUV,2006,12131,0.63,0.1835,15.32,0.1353,24.31,7.5,6449,0.21,-20.35
LUV,2005,13024,0.61,0.2392,16.42,0.2181,26.91,7.5,6675,-1.59,-6.74
LUV,2004,12692,0.27,0.1152,16.27,0.2124,59.03,4.0,5524,0.53,0.93
AXON,2024,20217,1.99,3.3654,269.56,0.3485,138.36,10.4,1521,-4.73,
AXON,2022,11808,2.07,3.3764,166.31,0.3524,80.25,12.2,1268,-9.58,62.08
AXON,2021,10749,-0.91,3.7863,162.86,0.4456,-179.1,-5.6,1048,-7.14,2.12
AXON,2020,7787,-0.03,-0.3236,125.6,0.4975,-4516.69,-0.2,976,-2.94,29.67
WPM,2024,20118,1.18,0.6614,44.41,0.1164,37.57,7.9,6843,1.1,
WPM,2022,17655,1.48,0.6316,39.06,0.102,26.39,10.3,6718,1.24,13.7
WPM,2021,19332,1.68,0.6044,42.96,0.0629,25.61,12.4,6250,1.06,-9.08
WPM,2020,18706,1.13,0.5576,41.66,0.0867,36.84,9.3,5715,0.3,3.12
WPM,2019,13219,0.19,0.301,29.64,0.0133,153.46,1.7,5326,0.51,40.56
WPM,2018,8646,0.96,0.4231,19.52,0.1941,20.24,8.3,5172,1.48,51.86
WPM,2017,9769,0.13,0.3602,22.1,0.3169,169.31,1.2,4900,-1.19,-11.7
WPM,2016,10481,0.45,0.3482,24.37,0.257,53.71,4.1,4940,-8.02,-9.32
WPM,2015,6947,-0.41,0.6018,17.54,0.3083,-42.87,-3.7,4151,-8.84,38.94
GPC,2024,20038,9.38,0.4605,143.13,0.0475,15.32,29.91,4401,3.8,
GPC,2023,24546,9.38,0.4597,175.33,0.0988,20.75,34.73,3790,2.93,-18.37
GPC,2022,20110,8.36,0.4513,142.62,0.1087,22.37,33.88,3491,3.63,22.93
GPC,2021,14510,6.27,0.4225,101.47,0.0671,88.8,28.05,3205,3.74,40.56
GPC,2020,15482,1.13,-0.0612,107.51,0.0952,24.93,4.45,3675,3.72,-5.62
GPC,2019,14082,4.26,0.0416,96.45,0.1213,17.38,18.0,3450,3.51,11.47
GPC,2018,13980,5.53,0.0887,95.1,0.1187,22.67,23.75,3412,3.14,1.42
GPC,2017,14240,4.19,0.0361,96.87,0.0984,20.72,19.31,3194,4.12,-1.83
GPC,2016,13027,4.61,0.0407,87.43,0.0869,18.46,21.84,3147,4.59,10.8
GPC,2015,16337,4.65,0.0508,107.48,0.1169,22.97,21.38,3301,3.34,-18.66
GPC,2014,12864,4.64,0.0613,84.08,0.0865,18.78,21.24,3349,3.4,27.83
GPC,2013,9881,4.43,0.0688,63.75,0.0888,15.25,22.85,2998,3.5,31.89
GPC,2012,9587,4.17,0.0829,61.85,0.0931,16.97,23.28,2783,3.67,3.07
GPC,2011,8113,3.61,-1.39,51.68,0.0543,17.06,20.23,2794,3.68,19.69
GPC,2010,6051,3.01,-1.5324,38.3,0.0572,15.14,18.14,2621,4.97,34.93
GPC,2009,6147,2.51,-1.5789,38.66,0.0632,12.93,17.19,2324,6.11,-0.94
GPC,2008,7831,2.93,-1.5589,48.34,0.0584,15.47,17.5,2717,7.31,-20.02
GPC,2007,8138,2.99,-1.5453,48.15,0.0564,17.12,19.86,2550,4.17,0.39
GPC,2006,7644,2.77,-1.5482,44.44,0.0617,17.48,17.65,2694,4.26,8.35
GPC,2005,7697,2.51,-1.5537,44.24,0.0703,19.46,17.19,2544,3.08,0.47
GPC,2004,5777,2.26,-1.5579,33.01,0.0486,17.29,17.11,2312,2.86,34.0
GPC,2003,5371,1.92,-1.5704,30.87,0.0368,-194.66,15.69,2130,4.1,6.94
GPC,2002,6340,-0.16,-0.1006,36.44,0.0771,21.34,-1.18,2345,2.23,-15.28
GPC,2001,4583,1.72,0.0401,26.49,0.0312,11.9,13.14,2261,5.11,37.54
STLD,2024,19958,15.76,-0.0008,120.96,0.275,7.86,31.2,8894,9.92,
STLD,2022,17153,21.06,0.0148,93.73,0.2469,4.44,50.4,8130,12.04,29.05
STLD,2021,12318,15.67,0.0098,60.09,0.2323,3.83,59.4,6305,4.4,55.99
STLD,2020,7756,2.61,-0.5731,36.76,0.1664,14.08,13.1,4345,6.51,63.47
STLD,2019,7334,3.06,-0.4447,33.34,0.124,10.93,16.6,4076,8.94,10.26
STLD,2018,6896,5.38,-2.4153,29.47,0.1053,5.48,33.1,3935,5.22,13.12
STLD,2017,10220,3.38,-2.5892,42.58,0.2249,12.57,25.9,3352,2.83,-30.79
STLD,2016,8675,1.57,-2.6951,35.55,0.1305,22.7,13.4,2927,0.24,19.77
STLD,2015,4327,-0.54,-2.2587,17.88,0.1262,-33.2,-4.5,2680,3.13,98.84
STLD,2014,4746,0.68,-1.9678,20.37,0.2335,30.22,5.5,2913,1.01,-12.22
STLD,2013,4338,0.86,-1.9765,19.63,0.2178,22.91,7.6,2547,1.3,3.77
STLD,2012,3010,0.75,-1.4092,13.74,0.2432,18.41,6.9,2405,2.63,42.82
STLD,2011,2876,1.27,-1.4073,13.19,0.34,10.34,12.2,2316,2.46,4.18
STLD,2010,3972,0.65,1.1289,18.3,0.3758,28.23,6.8,2093,-15.35,-27.93
STLD,2009,3821,-0.04,3.0467,19.01,0.3892,-466.87,-0.4,1988,-1.34,-3.71
STLD,2008,2031,2.45,3.2003,10.75,0.2674,4.38,26.6,1624,4.73,76.9
STLD,2007,5751,2.12,3.2081,30.92,0.3815,14.58,31.4,1529,7.97,-65.24
STLD,2006,2981,2.11,3.1777,15.86,0.2438,7.51,34.5,1231,-0.91,95.0
ROL,2024,19870,0.89,0.1337,40.55,0.1773,46.12,35.6,1156,1.93,
ROL,2023,21138,0.89,0.1454,43.14,0.2034,48.6,35.6,1156,1.66,-6.0
ROL,2022,17995,0.75,0.1383,36.58,0.1937,48.82,31.3,1267,1.13,17.95
ROL,2021,16833,0.72,0.1466,34.21,0.2278,47.21,33.5,1111,1.11,6.9
ROL,2020,19208,0.54,0.1209,39.04,0.2409,72.01,30.2,941,0.72,-12.36
ROL,2019,10858,0.41,0.0994,22.11,0.17,53.4,26.3,815,1.34,76.54
ROL,2018,11816,0.47,0.121,24.07,0.2381,51.01,33.0,711,1.21,-8.11
ROL,2017,10142,0.37,0.1127,20.7,0.2268,56.62,28.6,653,1.32,16.27
ROL,2016,7358,0.34,0.1121,14.99,0.1785,43.97,29.9,568,1.66,38.12
ROL,2015,5661,0.31,0.1143,11.51,0.1766,37.21,30.3,524,1.65,30.24
ROL,2014,4817,0.28,0.1132,9.79,0.1713,34.99,29.3,462,1.49,17.52
ROL,2013,4419,0.25,0.1018,8.96,0.175,35.83,30.9,438,1.35,9.23
ROL,2012,3219,0.23,0.1404,6.52,0.152,28.91,31.7,354,2.04,37.56
ROL,2011,3251,0.2,0.1642,6.55,0.1902,32.28,31.8,324,2.17,-0.58
ROL,2010,2906,0.18,0.2177,5.81,0.206,32.29,31.8,297,2.13,12.77
ROL,2009,1909,0.17,0.2957,3.8,0.1461,22.74,34.2,264,2.85,53.14
ROL,2008,1824,0.14,0.3087,3.58,0.1782,26.46,28.2,228,2.26,6.12
